X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
0.8544919757237813,0.9988751226148987,0.8368238258678699,0.2497356709029909,0.1756113327651856,0.9602423698150424,0.2823322170869039,0.043578170619567,0.6446649531804793,0.3043172470552707
0.5633565622018574,0.4106894488768932,0.8100506157557008,0.5012091035359311,0.941736360817493,0.5445639023325071,0.6371699847085356,0.3289133694786608,0.3567378370519484,0.4624836618971021
0.7954335667744719,0.304514097384218,0.885531376910073,0.7638483640647219,0.3643712821144358,0.9926952245852276,0.2004399247989082,0.431360107417633,0.3867313705524058,0.477206416546137
0.3318814478871768,0.4267025545405037,0.6921952513396439,0.3340353450998594,0.1545211906597124,0.1124817581740095,0.8745650484639236,0.5518213786450367,0.0974442302408021,0.0555927807970867
0.3487667099000271,0.0336235317677184,0.7778124180038628,0.9778494403250716,0.690658103627937,0.7897257367638941,0.2718114435418445,0.9085301954446396,0.5957700268316117,0.8066048898717676
0.6164952070304801,0.8229753125628887,0.715872161473564,0.8972701056136829,0.6250705271645094,0.7738910103351095,0.528573207010026,0.7254017471819865,0.4747883569783266,0.8391398054404504
0.7111312186346893,0.0266862558797484,0.4813694718007759,0.6532667883151809,0.1519860405819476,0.4113729765296904,0.3575952096377364,0.5343501575014642,0.900817670992869,0.3892513788386772
0.8408135800029768,0.3031160756977209,0.926460302841406,0.6940881195354269,0.9172662389111592,0.910872858095601,0.7371425716662418,0.5321202517104612,0.6120022311095652,0.7136479805660435
0.0821973875511504,0.5778368363911148,0.0272401605210705,0.6005959947795563,0.2821101889422932,0.0072207046303608,0.6591286190102962,0.4217903303859445,0.1086604220000767,0.2098041545851331
0.6631468463720086,0.0058365403472446,0.3366825718514283,0.0821942177680377,0.9918186902150512,0.948816805432659,0.4474331858521194,0.9211954060689346,0.8445643071328516,0.5451489205216037
0.974666270501902,0.4024243170926986,0.1354111741401309,0.2103682496995477,0.6586009319587236,0.6848833608004098,0.843248303493153,0.5686366736851926,0.8237642489036213,0.2069250777555101
0.9087247970593334,0.2060805376304536,0.6697553263675198,0.3878559713160631,0.5391654138825728,0.6075610613814186,0.6356701272791888,0.3056128354573639,0.962880364360701,0.6896008315619276
0.8853432631512194,0.1722247597238763,0.7585345964331864,0.981994180033776,0.74532162562751,0.3765893409785336,0.9662906902724292,0.498370929973432,0.3130036275340748,0.956276070669692
0.4135485101299132,0.6047392915674117,0.2315206873585796,0.3672797557757356,0.6865670787294873,0.505028423360383,0.7609138975800784,0.0558102728912609,0.6402279037267439,0.7344409356424165
0.2299523124052001,0.8465778139089518,0.1375568136975895,0.7421070645942882,0.9290682728054344,0.4017676816449853,0.4601050315766111,0.1717620664875007,0.4932755532892633,0.6722509404281918
0.5881639429718022,0.7215382911113374,0.5151199953523048,0.7946976310369371,0.926726127731701,0.6457615480123978,0.0988922791850457,0.1391084461564974,0.3337812192084545,0.7152480116533634
0.7076682915161455,0.0398232754711516,0.2637505047094092,0.2477893195589888,0.1789671751926353,0.4698847842025474,0.7359647793313464,0.6246663531088364,0.8448585498635681,0.0930844128063282
0.3955368189910081,0.8686358211822314,0.0979584235217582,0.9357287343078629,0.643779363816287,0.2693380170730155,0.7836391181021006,0.1859387574082668,0.5135854871201079,0.0619873633217004
0.3510908071635267,0.2096114495881971,0.3492226025289719,0.9473212333952558,0.0705922890525432,0.4481704591650131,0.2674280961256926,0.6643833222077852,0.60849293392567,0.1010045397885142
0.9499874377039228,0.1226796794642252,0.1362206372011825,0.1965705661895003,0.3389776421613307,0.2302944293374368,0.6971226698179565,0.3972798599435846,0.9406491799618524,0.5262448204799145
0.9322491631724618,0.8274487439810481,0.0389861385769095,0.2122806283663268,0.9277769355816032,0.8328750567124187,0.6814448200586322,0.7012264138575601,0.866185850471255,0.3648962366008648
0.1409889058488184,0.0717468346390933,0.8962046582892612,0.8618515650625432,0.8942380154654832,0.9666512335957264,0.6644380919804104,0.4226042803515005,0.8788020512098877,0.3212609917576304
0.4613590047033986,0.3614866393914165,0.4675642670282509,0.684941395187853,0.9366066541982516,0.7396791084195914,0.3248015026601121,0.9971999813413454,0.9002952470232982,0.1266808771187821
0.7143523888802227,0.010566466420931,0.654302786617766,0.5765512445965427,0.4992699842360517,0.4235660098162767,0.0600898259142587,0.0247371059683805,0.3479918125668565,0.9110119253253608
0.7043946381639391,0.7202987392956014,0.6047922332396627,0.9868543562828196,0.6451163555917961,0.1478981859181622,0.2934784945237515,0.9257851805607143,0.1677277975998932,0.358019109127009
0.1709495379462806,0.7072194272001828,0.5873760208068988,0.6392475917646339,0.390877362388554,0.9267188036631556,0.803120766411812,0.5890717376762916,0.7726332402970808,0.3660219235848457
0.258230854586169,0.731838188447297,0.2607538810674794,0.0518050736868903,0.664351270059209,0.899274515935864,0.739789245828317,0.0158475552111603,0.6908424220038393,0.2015442045771101
0.1056750262181449,0.7399547127259639,0.6241323912509665,0.8470147323759946,0.9712650408079582,0.6748837289166345,0.2678279105829066,0.2783586427046718,0.6487902455812791,0.8629889422720146
0.5697536471621719,0.1521338378351783,0.0403423669863093,0.9328495029836588,0.2414745356519003,0.3891756307784727,0.0170246898309228,0.0598015154281842,0.6742546022571304,0.2437165849979964
0.9007027490882563,0.6027896315204679,0.6929311386836537,0.8564867434312253,0.522775549867328,0.4007276494048426,0.1960710030756556,0.1250982658721281,0.2936150692778327,0.655748826917891
0.8140557539320468,0.7953577975546053,0.0922791968259074,0.0106174317677494,0.8123745733379212,0.0551813476737433,0.1847279567164603,0.597898732379348,0.9234888879586156,0.7697067775987715
0.7266300510777128,0.772552968377165,0.7827365162706971,0.1333203874697088,0.8437728879860262,0.5137783779624163,0.566639926895971,0.2175090326627985,0.0186232488403492,0.949559786011232
0.6988883025580673,0.0669111294495612,0.2968637425287598,0.8043647389002928,0.2569063449549172,0.2809411520090042,0.8823801662536892,0.3747175285737826,0.167183120509339,0.4455926209479331
0.741067997541348,0.2299836740368284,0.9673161514683736,0.3985460590161122,0.5052899063343463,0.456489402484308,0.6318707170335481,0.2923521082821987,0.4074908132200389,0.3603796278621348
0.7580490113293543,0.3943931057637012,0.1988798790577707,0.8432828562504631,0.9098383620265664,0.933664853367057,0.1901371873305553,0.3313912433859527,0.3811571624990587,0.6656576659293242
0.6697821456893995,0.7995752621813318,0.4899235609123487,0.4406048883318908,0.5870471842340325,0.6862898619176296,0.2298076547669254,0.0636986819716803,0.1078322599571933,0.1363103826146803
0.2075235926593104,0.4215397501946554,0.5772928090392964,0.2814807887768639,0.1651219003186319,0.8334573202943482,0.9145875152644134,0.6867550007603286,0.6010775105453174,0.8503181929646093
0.214977500781347,0.6017618985017156,0.5842991566622561,0.6843217095043324,0.4035685882180269,0.7299684202809875,0.4070453979763372,0.3342218011227275,0.4920875873241713,0.5345472356879405
0.031033398649413,0.5020542364532055,0.8852275366070033,0.1361594785644925,0.1205223894093844,0.7624235694707602,0.0892592060857121,0.9985035279882928,0.9951072043123032,0.6841797016964383
0.0956815881016618,0.8448345180555152,0.7071382383929938,0.8098011278804507,0.7193470141306033,0.582611199916927,0.4526667737427747,0.6144031178761563,0.2554272511156962,0.9998837608323228
0.0367841085555993,0.6410234517819903,0.0945767274040788,0.8590169219564483,0.5980327357503473,0.0921506239436004,0.1913000284454776,0.2686089196588772,0.7594965324029349,0.2992834151886596
0.8918103664718379,0.5526230366780889,0.4800484250760445,0.8962909982112706,0.125654493042904,0.8921991229512194,0.7024541252488903,0.228562162347071,0.4812703299385872,0.3205268079587642
0.1858954362335045,0.660958172030877,0.1643148572593821,0.6611229938702522,0.0128050161410734,0.8225949241492573,0.2728562734794975,0.5300781400721085,0.8995273340753743,0.3690059991319083
0.0788768448636964,0.2604317487147128,0.4699266378243174,0.8600769266600798,0.753399381330135,0.5245173096636535,0.4327379926294067,0.5421903243292234,0.5383278198037096,0.9998112534077024
0.3249456614042419,0.0990492983134498,0.4334569948589637,0.6991177063141466,0.6881921357116637,0.016770295187707,0.9028710531676736,0.5114029303574719,0.5183857583799242,0.5379997021117553
0.5094697444684486,0.1875433069355033,0.0159571968658012,0.3771429556230816,0.4592506090002399,0.2240876149970111,0.0633673402322184,0.3154377592908652,0.9261469382510678,0.0539383343214288
0.7072283272178072,0.4149577672274601,0.0305469255032991,0.1113359732360014,0.913882007978607,0.0023229716981806,0.1033208632470965,0.2721489565948681,0.0093096359196183,0.1881514122622907
0.5586670667466869,0.361814925972138,0.0610344546902891,0.2743207149333621,0.7308398727484374,0.990562660900146,0.7534718762924436,0.8345092331421963,0.3222783988840325,0.8421629249921568
0.5645708478409704,0.4756500265099794,0.1328814802531522,0.0521765774989886,0.8305041015216925,0.7762646592382464,0.543426544831092,0.0307098296501873,0.3488377850436944,0.0590795918701498
0.0367451705612461,0.2750996631908649,0.3473203473879321,0.4909002512937427,0.3281670626810959,0.6509639763502735,0.4975724074569099,0.3670938825968051,0.0805623205231502,0.7130659556296188
0.3481410996408236,0.6566093077502212,0.6062797998179479,0.1972128898837162,0.7824347446789733,0.8494881628513782,0.9120728594852154,0.9154163147097476,0.0870160551323498,0.2418140247417664
0.342752999774196,0.3885804463529129,0.8812573091372167,0.9665400808305554,0.5629995494737392,0.1966077806648434,0.3357256122793264,0.488298964169149,0.04563671529485,0.8169743955194199
0.7788481682212267,0.996548967125298,0.3027620928052176,0.3249314151415137,0.911462427169638,0.9361288504135744,0.3229451034733214,0.0649279374242797,0.0349011343577245,0.6158500245973239
0.6696988003435974,0.47057127415943,0.9141513152381868,0.5190678020108337,0.1468100810676937,0.8699191129282213,0.6577681080214951,0.1352213256932216,0.994466962267056,0.0786684942457749
0.6795055959473962,0.251282076909684,0.9578064301289584,0.2989034841556817,0.3042526977385295,0.4388160915135232,0.0051016657208455,0.2199606571929484,0.1887973000595761,0.1903621697577309
0.8687596728824781,0.4540691525552188,0.4680771114475117,0.4345941443139095,0.6356080232283277,0.4858272371987662,0.6580553024126362,0.0695602751097776,0.1092646045704136,0.929958282722144
0.1143431977964483,0.2585937298919347,0.912069082390582,0.7642888371519925,0.6545256927125886,0.3088444389896573,0.5732196207015936,0.7778944685830477,0.4392407743345753,0.2882029670769038
0.6269878014942128,0.7064196418752247,0.9765139311925,0.4466184785978141,0.4114266146710431,0.0411451754310205,0.766103342908497,0.7466084272693541,0.2951994099443479,0.5607190488566067
0.2747226659021887,0.7956250123826155,0.6900048920769881,0.961413380266824,0.3852999557369289,0.1915790065287671,0.1440011512182732,0.2777061069854269,0.451277305638328,0.1345524868450626
0.6328391010501894,0.3377045201895839,0.547320104381878,0.9810203212110332,0.1081682024738945,0.3664645580568593,0.4097944447890528,0.6388023238614018,0.2312437483125621,0.1043292399841392
0.6922214053822145,0.3092162544930705,0.1325026483725333,0.1202295531539576,0.074115857419431,0.6105738681483335,0.9761821120727964,0.3067735217886845,0.1126885023190219,0.7933433894233205
0.3360556638538708,0.0737859635932927,0.9009067635675356,0.2691039529175248,0.0823535151935687,0.2844763080761233,0.0451390278396197,0.806956704508467,0.7826773445849575,0.2693348239221321
0.1215689186524198,0.0372556997592452,0.3898861563149284,0.6906464581905701,0.4561076326130725,0.0458249759305965,0.9155732103619848,0.929151622570084,0.9605798021155768,0.7520701341429983
0.3717551432221669,0.9947283060678496,0.634107873839008,0.4947144939199659,0.2136637967983274,0.8854411313822207,0.828292308444146,0.0809994912696666,0.9985024581196796,0.7996702126487754
0.2504325277924107,0.4091678840308218,0.1734052992270388,0.8561354642010667,0.8764000690309603,0.1573641061007527,0.8887146153794402,0.3858084196334763,0.3344326526797675,0.6390327777066283
0.5857883843850344,0.492849245546528,0.5403216128078884,0.4665632289591243,0.7391995003106476,0.5715982486639515,0.3744948741419991,0.4605890973317775,0.5669239062903185,0.4884569141274461
0.725827104736602,0.3122173940675148,0.1314843630242095,0.4772696049684682,0.7297025951502457,0.2452286950573705,0.839613647476992,0.4632852550757368,0.4071660605096265,0.0923135281525773
0.1944085983245832,0.3442174978751265,0.9216860812385969,0.4217504843983544,0.7981361774737012,0.2298893340369717,0.4627904755770783,0.9318263578353706,0.9852147972319124,0.3352842489648325
0.9606956992368252,0.1504448337104248,0.4749556907018324,0.057437441280396,0.5478303467564478,0.5063196707172871,0.1265515020054832,0.1065020169113195,0.7771336742223899,0.7881667900180738
0.096799224072186,0.2797538063530832,0.4595720731923708,0.4216463059731847,0.5879164072248759,0.807729202156005,0.6381588014642079,0.0698517699782431,0.6434616767106353,0.0307234588722676
0.2752753818500746,0.8756107127533778,0.7074316725573041,0.8079527598875244,0.9203062778005784,0.3089037748751011,0.8162325049012101,0.6372909400018753,0.0519017808592799,0.7287522023889736
0.1851720763133451,0.5610599745577258,0.0156784450408565,0.8121901177058372,0.1798117416509068,0.7384362821648125,0.8321307264870347,0.2942281932472924,0.3736772030729783,0.4721463588918567
0.6929399765102883,0.2759601733281266,0.1387298253200379,0.4296114094186627,0.2665036522848998,0.5733151363366782,0.3600451474863396,0.131192132055843,0.3678405981435062,0.8689107980267727
0.4791312078867868,0.3722543320899567,0.0347551976314731,0.4013538817364688,0.2795751291126012,0.031101184379027,0.6266191888028025,0.6277456872472775,0.696631400715384,0.7734545442765189
0.6348659396258354,0.6337538271621675,0.8733403594004828,0.7081164093017611,0.1742441817246984,0.355615004584987,0.3938551807958387,0.1870179820534823,0.3604111655184656,0.8118100769087431
0.814209942306373,0.7859696506390784,0.0560253031372661,0.131204595082045,0.6095805650358573,0.624860679219619,0.6865468922819277,0.0548854690109439,0.5336196580774314,0.0957206959811065
0.1994233695112525,0.1664028921807728,0.3913640865024589,0.6618683714415186,0.1899311968450738,0.4137175710200789,0.0474738585674513,0.4272911077417735,0.6844476963026999,0.6886271744284539
0.4164662599189861,0.5835641173647269,0.6732382427312407,0.7230852694843144,0.20177449423259,0.8488022067226318,0.8884343126074286,0.3601806011964026,0.7560116198805438,0.8352639631866189
0.0525734013970941,0.6089287720660665,0.6695678483772298,0.2582173186118932,0.1924408381671177,0.8504706659545489,0.7189548017088496,0.8524029664633052,0.2794941075547072,0.619228794578677
0.51809688279243,0.0544496537428939,0.3446455142029289,0.5626671622203298,0.6281498300379493,0.8488744605589575,0.6092253459850492,0.1056596995096644,0.18519001640997,0.3770616879834392
